id;name;host_id;host_name;neighbourhood;room_type;price;minimum_nights;last_review
24112595;Habitacion sagrada familia;175980143;Uriel;el Camp de l'Arpa del Clot;Private room;33;2;22/07/2018
24113131;silencioso rincón rústico en el corazón de Bcn;21811351;Mertxe;la Dreta de l'Eixample;Entire home/apt;48;32;24/07/2018
24118232;Cozy & central apartment for 3-4p. No extra fees;174011828;Alicia;el Raval;Entire home/apt;100;2;22/10/2018
24122315;MICs Sant Jordi- accessible apartments-  One bed;178812184;MICs;les Tres Torres;Entire home/apt;115;1;
24122592;Mics Sant Jordi-Accessible Apartments-2 beds;178812184;MICs;les Tres Torres;Entire home/apt;170;1;
24122593;Mics Sant Jordi-Accessible apartments-3 beds;178812184;MICs;les Tres Torres;Entire home/apt;210;1;
24126151;Friendly place in Central Barcelona;21534713;Gabor;la Bordeta;Private room;40;2;29/10/2018
24130260;DOUBLE ROOM WITH PRIVATE BATHROOM, IN THE CENTER;113687311;Ivan;la Nova Esquerra de l'Eixample;Private room;45;3;25/10/2018
24130846;Barcelona Inn;126660394;Ricardo;el Carmel;Private room;18;7;05/05/2018
24133214;SANTS AREA, LIFT, BALCONY,CALM,BRIGHT, METRO L1-L5;180659848;Eric;Sants;Entire home/apt;45;32;
24136809;Private bedroom in the heart of BCN;83073837;Wolfgang;el Poble Sec;Private room;41;1;27/06/2018
24137919;Charming room , beautiful garden. (only for girl);181797950;Elizabeth;el Poble Sec;Private room;38;5;07/07/2018
24138826;San Antoni/Universitat 2 Bedroom;936505;Adam;Sant Antoni;Entire home/apt;76;31;21/07/2018
24142949;Apartment w/balcony La Rambla;36650828;Maria;el Raval;Entire home/apt;40;60;31/05/2018
24143731;Bright bedroom, 2 single beds with terrace;9404892;Ramon;Torre Baró;Private room;16;31;05/07/2018
24144625;Habitacion con baño privado;177479626;Ruht;el Fort Pienc;Private room;29;1;03/11/2018
24147497;Sunny Double Room PRIVATE BATHROOM City Center;51764925;Emily;el Raval;Private room;65;2;
24147658;Stanza Individuale Solo Ragazze;130633142;Francesco Saverio;el Carmel;Private room;25;1;
24147855;COZY ROOM PLAZA CATALUNYA;181952663;Sam;la Dreta de l'Eixample;Private room;34;1;05/11/2018
24148196;Royal Vistas Room Barcelona;23344824;Nooni;el Guinardó;Private room;78;3;21/10/2018
24150850;Ã¢â‚¬Â¢VEGAN friendly apt - La Rambla - Plaza Catalunya;2977774;Shane;el Barri Gòtic;Private room;49;1;30/10/2018
24153870;LUXURY apartment in downtown with BACK YARD;22197967;David;el Barri Gòtic;Entire home/apt;69;364;27/08/2018
24153933;room in a 3 rooms apartment Barcelona centr Gracia;162813642;Jelle;la Vila de Gràcia;Private room;24;1;03/10/2018
24154779;BARCELONA ROMANTIC ROOM ( PARIS STYLE) 1;178491290;Alberto;Sants;Private room;49;1;13/07/2018
24155749;Habitación doble sagrada familia;181297147;Sandra;la Sagrada Família;Private room;25;2;09/10/2018
24157575;Alquiler vacacional;182041010;Marisol;el Carmel;Entire home/apt;45;1;
24159098;2- An Oasis in Barcelona Centre;117423455;Toni;el Fort Pienc;Private room;35;1;01/11/2018
24161866;Private room in a cosy apartment, Sagrada Familia.;102834173;Monika;la Sagrada Família;Private room;49;3;21/10/2018
24163573;BONITA HABITACIÑœN PARA PAREJAS O PERSONA SOLA!;142584281;Laura;la Dreta de l'Eixample;Private room;100;2;
24163930;HABITACIÑœN PARA UNA PERSONA!;142584281;Laura;la Dreta de l'Eixample;Private room;65;2;
24167970;Sleeps 20 off Paseo de Gracia;131794;Damien;la Dreta de l'Eixample;Entire home/apt;899;2;30/09/2018
24168547;nice double room with views of sagrada familia :);15707021;Montse;la Sagrada Família;Private room;49;2;28/10/2018
24169543;Design Studio. City Center. Artistic Area;182155762;Fabian;el Poble Sec;Private room;55;1;01/11/2018
24169610;ATICO, LA RAMBLA, ASCENSOR, A/C, TERRAZA, METRO L3;180659848;Eric;el Raval;Entire home/apt;43;32;
24169789;Corsega Apartment 3-1;86551441;Maria Soledad;la Dreta de l'Eixample;Entire home/apt;85;3;19/09/2018
24170013;Bedroom with doble bed near Gracia;182158802;Brigitte;el Putxet i el Farró;Private room;40;3;10/10/2018
24170185;Beautiful room in an amazing Beach house;21110455;Onal;la Barceloneta;Private room;88;2;22/10/2018
24170893;1384 - AB Barceloneta Beach Alcanar I - Charming 1-bedroom apartment in Barceloneta;170716140;Robbie & Kay;la Barceloneta;Entire home/apt;60;90;
24171246;YOUR ROOM IN BCN!;10445396;Flor - Andrés;el Fort Pienc;Private room;24;1;26/04/2018
24171482;Elegante y nuevo  Ático cerca de Hospital Sant Pau;18412267;Mirella.;el Baix Guinardó;Entire home/apt;47;31;30/10/2018
24171575;Art Gallery Apartment 3B;4396136;Marisa;el Poble Sec;Entire home/apt;80;3;22/05/2018
24172852;Furnished stylish Apartment near Plaza Espana;11889753;Chris;la Nova Esquerra de l'Eixample;Entire home/apt;80;32;
24173657;Paseo de Gracia Apartment 4º 3ª;9784103;Marisa;la Dreta de l'Eixample;Entire home/apt;90;3;
24174008;Bright, central, 3 bedrooms, Sagrada Familia, AC;5878688;Yaiza;la Sagrada Família;Entire home/apt;100;2;05/11/2018
24174113;Rooftop with terrace in the center of Barcelona;182191790;Chloé;Sant Pere, Santa Caterina i la Ribera;Private room;50;1;17/10/2018
24174966;2129 - AB Barceloneta Beach - Sant Elm 5 - One bedroom Barceloneta beach apartment;170716140;Robbie & Kay;la Barceloneta;Entire home/apt;80;180;
24175076;2420 - AB Almirall Barcelo Street I - Bright, two-bedroom apartment in Barceloneta, by the beach;170716140;Robbie & Kay;la Barceloneta;Entire home/apt;67;120;
24176442;Central, bright, 3 bedrooms, Sagrada Familia, AC;5878688;Yaiza;la Sagrada Família;Entire home/apt;100;2;04/11/2018
24177073;Habitación doble en Eixample Barcelona;182219851;María;l'Antiga Esquerra de l'Eixample;Private room;50;1;07/10/2018
24178710;LARGE ROOM AND LIVINGROOM WITH ALOT SUNLIGHT!!!;26613490;Rodrigo;Sant Pere, Santa Caterina i la Ribera;Private room;65;31;
24181162;Nel cuore de l'Eixample;7867891;Francesc;l'Antiga Esquerra de l'Eixample;Private room;35;2;25/10/2018
24182428;Cozy Room in Poble Sec;182264865;Alejandro;el Poble Sec;Private room;25;1;05/09/2018
24189464;Room with views ... to Barcelona;182341019;Ramon;el Poble Sec;Private room;35;3;26/10/2018
24190589;habitacion matrimonio amplia;81457289;Lia;la Prosperitat;Private room;20;2;04/11/2018
24190824;3 bedrooms, bright, central, Sagrada Familia, AC;5878688;Yaiza;la Sagrada Família;Entire home/apt;100;2;02/11/2018
24191631;3 bedrooms, central, bright, Sagrada Familia, AC;5878688;Yaiza;la Sagrada Família;Entire home/apt;100;2;06/11/2018
24192042;PRIVATE ROOM GRAN VIA;179995683;Hernando;la Bordeta;Private room;27;2;16/10/2018
24192474;Elegant, bright, 3 bedrooms, Sagrada Familia, AC;5878688;Yaiza;la Sagrada Família;Entire home/apt;100;2;31/10/2018
24193053;Bright, elegant, 3 bedrooms, Sagrada Familia, AC;5878688;Yaiza;la Sagrada Família;Entire home/apt;100;2;05/11/2018
24193951;3 bedrooms, bright, elegant, Sagrada Familia, AC;5878688;Yaiza;la Sagrada Família;Entire home/apt;100;2;02/11/2018
24194256;Sunny big terrace apartment;2262273;Emilia;Hostafrancs;Entire home/apt;75;32;22/07/2018
24196303;Bright, elegant, 2 bedrooms, Sagrada Familia, AC;5878688;Yaiza;la Sagrada Família;Entire home/apt;1000;2;03/11/2018
24196406;Cozy and bright room;14400866;Jason;el Camp de l'Arpa del Clot;Private room;33;1;28/10/2018
24196638;2 Bedroom with Amazing Views for long stays;299462;Stay U-Nique;el Camp d'en Grassot i Gràcia Nova;Entire home/apt;100;30;14/10/2018
24198132;Bright, central, 2 bedrooms, Sagrada Familia, AC;5878688;Yaiza;la Sagrada Família;Entire home/apt;100;2;30/10/2018
24198147;Queen BR & private bath in UNIQUE ATTIC in Gracia;2001982;Maria;la Vila de Gràcia;Private room;100;7;
24198817;Spacious 3Br 2 Ba City Center. Monthly rental;182406866;Oscar;Sant Antoni;Entire home/apt;50;32;
24199914;Double bedroom with private bathroom in Poble Nou;182412656;Pablo;el Poblenou;Private room;35;30;
24200355;Sagrada Familia up to 6, 1.600Ã¢â€šÂ¬!!;182406866;Oscar;la Sagrada Família;Entire home/apt;50;32;
24200472;2Bdrm Flat with Large Private Rooftop Terrace;46140079;Dibah;el Putxet i el Farró;Entire home/apt;150;3;25/07/2018
24200788;10 minutes to the beach. Up to 5!;182406866;Oscar;la Dreta de l'Eixample;Entire home/apt;66;32;
24201234;2630 - AB PARC DE LA CIUTADELLA CONFORT - Private balcony apartment for 6 people next to Ciutadella Park;170716140;Robbie & Kay;Sant Pere, Santa Caterina i la Ribera;Entire home/apt;70;32;
24201235;2632 - AB SANTS PENTHOUSE - Modern Sants Penthouse with two Private Terraces;170716140;Robbie & Kay;Sants - Badal;Entire home/apt;58;32;
24202805;Big Room near to Plaza Real.;129745417;Chelo;el Barri Gòtic;Private room;41;4;31/08/2018
24203323;guest room private ,terrace and cats;16556787;Nuria;Sants;Private room;59;3;
24203622;Double Room Barcelona Beach / City Centre;158703829;Edward;la Barceloneta;Private room;60;3;18/10/2018
24205626;Amplio y tranquilo piso a metro de Las Ramblas;182467725;Ivana;el Raval;Entire home/apt;60;32;09/09/2018
24205783;Habitación doble súper acogedora;135017736;Maria;Sant Pere, Santa Caterina i la Ribera;Private room;50;2;23/07/2018
24206158;THE BEST ROOM IN THE BEST PLACE IN BARCELONA !!;182265018;Xavier;la Bordeta;Private room;41;1;04/11/2018
24206324;La mejor elección en Barcelona;18395574;Marian;la Vila de Gràcia;Private room;41;1;22/04/2018
24215046;Monthly Rental 1.600Ã¢â€šÂ¬ up to 5! Gracia Neighborhood;182406866;Oscar;el Camp d'en Grassot i Gràcia Nova;Entire home/apt;53;32;
24215584;Sagrada Familia up to 6! NEW;182406866;Oscar;la Sagrada Família;Entire home/apt;65;32;
24216101;Gracia Apartment up to 6-NEW;182406866;Oscar;el Putxet i el Farró;Entire home/apt;73;32;
24217003;Piso modernista grande C;69815537;Nuria;el Raval;Entire home/apt;115;32;17/08/2018
24217165;Heritage Building - Terrace 1;61360206;Carles;la Dreta de l'Eixample;Entire home/apt;420;3;
24217436;Up to 7  10 mins to Plaza Catalunya;182406866;Oscar;Sant Gervasi - la Bonanova;Entire home/apt;50;32;
24217487;Building Heritage - Terrace 1;61360206;Carles;la Dreta de l'Eixample;Entire home/apt;420;3;16/10/2018
24217669;Heritage Building - Terrace 2;61360206;Carles;la Dreta de l'Eixample;Entire home/apt;390;3;07/07/2018
24218183;Precioso Loft en Barcelona *Bcn* C03;10547296;María & Oscar;la Dreta de l'Eixample;Entire home/apt;72;2;10/10/2018
24218366;Amazing 3bed with big terrace next to Plaza España;170051961;Birthe;la Nova Esquerra de l'Eixample;Entire home/apt;95;2;30/09/2018
24218489;Romm barcelona;75624023;Allan;el Clot;Private room;30;1;05/05/2018
24218608;Precioso Estudio en Barcelona *Bcn* A01;10547296;María & Oscar;la Dreta de l'Eixample;Entire home/apt;72;2;06/10/2018
24218792;Precioso Apartamento en Barcelona *Bcn* A02;10547296;María & Oscar;la Dreta de l'Eixample;Entire home/apt;150;2;
24219332;Ã¢Ëœâ‚¬Ã¯Â¸Â CENTRAL ROOM + Private Bathroom;73486753;Kristian;el Raval;Private room;25;1;16/10/2018
24220365;Loft Charmant;9894630;Esther;el Raval;Entire home/apt;60;32;03/11/2018
24224197;Stylish 2bed in the heart of Gràcia;182628815;Anna;la Vila de Gràcia;Entire home/apt;79;2;22/10/2018
24224594;Amazing 3bed close to the beach;182632653;Helena;el Poblenou;Entire home/apt;75;2;23/09/2018
24225545;Beautiful bohemian room in the heart of the city;169100477;Barbara;el Barri Gòtic;Private room;50;2;18/07/2018
24226666;House of Light;163412048;Rada;Sant Antoni;Private room;60;3;21/10/2018
24226912;Habitación privada con 2 camas  2 huéspedes.;182653363;Kenia;la Bordeta;Private room;25;1;04/11/2018
24228191;Cozy room Barcelona Downtown;31436673;Abel;l'Antiga Esquerra de l'Eixample;Private room;59;4;28/10/2018
24236930;Very bright private room in the center of Bcn;2437505;Ezequiel;el Poble Sec;Private room;30;1;01/08/2018
24238106;Double room in Plaza España;39853476;Ivan Antonio;Hostafrancs;Private room;45;2;29/10/2018
24238187;Triple with balcony Born;168877958;Som Nit Born;la Barceloneta;Private room;179;1;
24238588;Double Room with balcony Born;168877958;Som Nit Born;Sant Pere, Santa Caterina i la Ribera;Private room;159;1;14/09/2018
24239102;Balcony and small interior terrace apart (1812);146682595;Ana & Rafa;Hostafrancs;Entire home/apt;75;1;05/11/2018
24239481;Piso modernista E;69815537;Nuria;el Raval;Entire home/apt;65;32;
24239487;Lovely appartment, perfectly located;23921868;I.;Sarrià;Entire home/apt;95;2;27/04/2018
24243000;Bright and cozy room with views to Montjuïc.;180501613;Victoria;la Marina de Port;Private room;36;3;28/10/2018
24243226;Suite confort con terraza privada baño privado;182785128;Isabel;el Putxet i el Farró;Private room;69;2;03/11/2018
24244026;PEPE*offer 4/person 4/beds!! big room !;137608720;Bryson Jr.;Sants - Badal;Private room;16;1;04/11/2018
24245783;Room for 2! Beach! PRd;164962066;Sergio;Diagonal Mar i el Front Marítim del Poblenou;Private room;12;1;30/10/2018
24246157;Dos habitaciones,muy comodas y comfortable!;182550505;Ziyatdin;Sant Pere, Santa Caterina i la Ribera;Private room;96;2;29/08/2018
24246643;Cozy big room plaza catalunya;181952663;Sam;la Dreta de l'Eixample;Private room;129;1;25/10/2018
24249840;PALACIO;182843116;Josefina;el Barri Gòtic;Private room;45;2;31/10/2018
24255949;Piso cerca de sagrada familia;182784585;Viviana;el Fort Pienc;Private room;25;1;26/09/2018
24257237;Stylish and centric apartment in Barcelona;50889510;Barbara;la Vila de Gràcia;Entire home/apt;79;31;
24257390;Nice modern room for two, 2min from Pl Catalunya;175514786;Patricia;Sant Pere, Santa Caterina i la Ribera;Private room;90;2;17/10/2018
24258457;LUXURY ROOM AND BIG TERRACE NEXT TO LAS RAMBLAS!;44939268;Maria;el Raval;Private room;38;2;02/11/2018
24259621;Muy cerca del centro! 2;10025903;Ferran;el Poble Sec;Entire home/apt;45;32;01/07/2018
24260201;Cozy double room in Born area;181477792;Sophie;Sant Pere, Santa Caterina i la Ribera;Private room;60;1;21/10/2018
24260316;Bonita y grande habitación en centro de Barcelona;182935965;Asuncion;l'Antiga Esquerra de l'Eixample;Private room;50;3;14/08/2018
24261250;Apartamento Centro Fira de Barcelona;179412798;Jose;Sant Antoni;Entire home/apt;63;32;24/06/2018
24262834;DOUBLE ROOM;119483472;Andrea;el Fort Pienc;Private room;48;1;14/09/2018
24264527;Clean and spacious room in centre of BCN;65321287;Floor;el Barri Gòtic;Private room;32;2;23/10/2018
24266113;BARCELONA AMAZING HONEY MOON ROOM 2;178491290;Alberto;Sants;Private room;45;1;12/07/2018
24267805;Ã¥Å“Â£Ã¥Â®Â¶Ã¥Â â€šÃ§Â©Â·Ã¦Â¸Â¸Ã¦Ë†Â¿Ã©â€”Â´;128012654;Ã§ÂºÂ¯Ã¦Â´Â;la Sagrada Família;Private room;40;1;10/04/2018
24273022;Very central double bedroom in Eixample derecha;94518256;Rebecca;la Dreta de l'Eixample;Private room;35;4;21/06/2018
24273093;BARCELONA DISNEY ROOM FOR TRAVELERS 3;178491290;Alberto;Sants;Private room;28;1;14/07/2018
24273780;BARCELONA ULTRA ROOM 4;178491290;Alberto;Sants;Private room;25;1;16/07/2018
24274447;Bright room near Sagrada Familia;104657074;Inma;el Camp d'en Grassot i Gràcia Nova;Private room;25;2;05/09/2018
24274635;Bright&Sunny Minimum stay 32 Night;181801030;Margarita;el Raval;Entire home/apt;55;32;03/10/2018
24277279;Small room in hearth of Born;106574945;Miguel Rufino;Sant Pere, Santa Caterina i la Ribera;Private room;20;1;24/10/2018
24278676;Habitación Doble en El Centro de Barcelona;56640419;Maria Jesus;l'Antiga Esquerra de l'Eixample;Private room;65;1;15/04/2018
24280652;Sagarada Familia House;183136074;Soso;el Camp d'en Grassot i Gràcia Nova;Private room;20;1;25/04/2018
24281016;Habitación en Barcelona;182670626;Maria;la Prosperitat;Private room;20;2;08/10/2018
24281036;Sunny room in awesome location;183140307;Nando;Sant Antoni;Private room;30;2;26/04/2018
24281767;Habitación doble Barcelona, hermosas vistas;114516789;Nicolas George;la Verneda i la Pau;Private room;39;3;16/10/2018
24282291;Habitación individual luminosa larga estancia;183151447;Natalia;la Prosperitat;Private room;17;30;05/10/2018
24284284;Cozy room in stylish vintage Apt Sagrada Familia;967903;Alon;la Sagrada Família;Private room;35;2;28/10/2018
24285921;Very cozy double room in a great location!;19252648;JoÃƒÂ£o;el Parc i la Llacuna del Poblenou;Private room;30;3;25/10/2018
24293954;tu espaco en Barcelona;183269500;Jordi;el Coll;Private room;45;2;14/08/2018
24294150;RAMBLA homey couch;103044557;Ricardo;el Raval;Shared room;27;1;30/08/2018
24295635;In The Heart Of Barcelona;;;;;;;
;183280748;;Ciutat Vella;41.38314671677398;70;1;32;
24295747;APARTAMENTO LUMINOSO CERCA DE MONTJUIC;145488772;Jesús;el Poble Sec;Entire home/apt;152;3;22/10/2018
24298264;Discover Barcelona in an Old Loft in Poblenou;9364823;Alejandro;el Poblenou;Private room;35;1;21/10/2018
24301034;Sunny monthly double room closed to plaza Cataluña;13033664;Cassie;el Parc i la Llacuna del Poblenou;Private room;40;32;
24302372;Private room near FCB Camp Nou;10385760;Alex;la Maternitat i Sant Ramon;Private room;23;4;18/04/2018
24302456;Nash's house;183333457;Doreen;les Roquetes;Private room;13;1;07/11/2018
24302743;Habitación individual cercana a Sagrada Familia.;11327963;Sandra;el Camp d'en Grassot i Gràcia Nova;Private room;30;2;10/09/2018
24303636;Private double room in the heart of Barcelona;183332561;`Marina;Sant Pere, Santa Caterina i la Ribera;Private room;70;3;16/09/2018
24305496;Private room. Private terrace. King size bed.;183338107;Madeleine;Diagonal Mar i el Front Marítim del Poblenou;Private room;50;2;03/05/2018
24306237;NICE ROOM FOR RENT/ BONITA HABITACION EN ALQUILER.;3038386;Iván;el Carmel;Private room;20;1;01/10/2018
24306543;Beautiful attic with lift - surrounded by terrace;860383;Sergio;el Poble Sec;Entire home/apt;42;32;19/10/2018
